Combination,myPort,Risk
"('JPM', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('JPM', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('JPM', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('JPM', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('JPM', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('Cpaxt', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('Cpaxt', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('Cpaxt', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('Cpaxt', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('Cpaxt', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('Cpaxt', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('BMWG', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('BMWG', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('BMWG', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('BMWG', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('BMWG', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('BMWG', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('AVGO', 'SIRI', 'ORI', 'PSEC', 'TISCO')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'ORI', 'PSEC', 'O')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'ORI', 'PSEC', 'KCE')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'ORI', 'PSEC', 'HCA')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'ORI', 'PSEC', 'AMZN')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'CVX', 'PSEC', 'TISCO')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'CVX', 'PSEC', 'O')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'CVX', 'PSEC', 'KCE')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'CVX', 'PSEC', 'HCA')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'SIRI', 'CVX', 'PSEC', 'AMZN')",[0.291 0.201 0.    0.508 0.   ],2.342399796
"('AVGO', 'LH', 'SIRI', 'ORI', 'PSEC')",[0.291 0.    0.201 0.    0.508],2.342399796
"('AVGO', 'LH', 'SIRI', 'CVX', 'PSEC')",[0.291 0.    0.201 0.    0.508],2.342399796
"('APPLE', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('APPLE', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('APPLE', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('APPLE', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('APPLE', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('APPLE', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('AP', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('AP', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('AP', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('AP', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('AP', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('AP', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('ABBV', 'AVGO', 'SIRI', 'PSEC', 'TISCO')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('ABBV', 'AVGO', 'SIRI', 'PSEC', 'O')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('ABBV', 'AVGO', 'SIRI', 'PSEC', 'KCE')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('ABBV', 'AVGO', 'SIRI', 'PSEC', 'HCA')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('ABBV', 'AVGO', 'SIRI', 'PSEC', 'AMZN')",[0.    0.291 0.201 0.508 0.   ],2.342399796
"('ABBV', 'AVGO', 'LH', 'SIRI', 'PSEC')",[0.    0.291 0.    0.201 0.508],2.342399796
"('VZ', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('Visa', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('UNH', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('UL', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('TSMC', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('TOP', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('SCB', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('SAT', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('SAPPE', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('PTT', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('NVDA', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('MSFT', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('META', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('KTB', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('KBS', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('JPM', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('Cpaxt', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('BMWG', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('AVGO', 'SIRI', 'TISCO', 'ICHI', 'O')",[0.43  0.137 0.133 0.3   0.   ],2.3591696
"('AVGO', 'SIRI', 'ORI', 'TISCO', 'ICHI')",[0.43  0.137 0.    0.133 0.3  ],2.3591696
"('AVGO', 'SIRI', 'KCE', 'TISCO', 'ICHI')",[0.43  0.137 0.    0.133 0.3  ],2.3591696
"('AVGO', 'SIRI', 'HCA', 'TISCO', 'ICHI')",[0.43  0.137 0.    0.133 0.3  ],2.3591696
"('AVGO', 'SIRI', 'CVX', 'TISCO', 'ICHI')",[0.43  0.137 0.    0.133 0.3  ],2.3591696
"('APPLE', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('AP', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('ABBV', 'AVGO', 'SIRI', 'TISCO', 'ICHI')",[0.    0.43  0.137 0.133 0.3  ],2.3591696
"('VZ', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('VZ', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('Visa', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('Visa', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('UNH', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('UNH', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('UL', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('UL', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('TSMC', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('TSMC', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('TOP', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('TOP', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('SCB', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('SCB', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('SAT', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('SAT', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('SAPPE', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('SAPPE', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('PTT', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('PTT', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('NVDA', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('NVDA', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('MSFT', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('MSFT', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('META', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('META', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('KTB', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('KTB', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('KBS', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('KBS', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('JPM', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('JPM', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('Cpaxt', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('Cpaxt', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
"('BMWG', 'AVGO', 'SIRI', 'ICHI', 'O')",[0.    0.448 0.164 0.389 0.   ],2.363372393
"('BMWG', 'AVGO', 'LH', 'SIRI', 'ICHI')",[0.    0.448 0.    0.164 0.389],2.363372393
